taxid,desc,superkingdom,phylum,class,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-58-Time1,CD-58-Time2,CD-58-Time3,CD-68-Time1,CD-68-Time2,CD-68-Time3,CD-92-Time1,CD-92-Time2,CD-92-Time3,CD-104-Time1,CD-104-Time2,CD-104-Time3,CD-33-Time1,CD-33-Time2,CD-33-Time3,UC10010302CD,UC20020003M,UC20020002CD,UC20020003CD,UC20020004M,UC20020002M,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713,HE-SRS012849,HE-SRS012969,HE-SRS013098,HE-SRS013476,HE-SRS013521,HE-SRS013638,HE-SRS013639,HE-SRS013800,HE-SRS014287,HE-SRS014313,HE-SRS014459,HE-SRS014613,HE-SRS014683,HE-SRS015133,HE-SRS015190,HE-SRS015264,HE-SRS015369,HE-SRS015431,HE-SRS015782,HE-SRS015794,HE-SRS015854,HE-SRS015890,HE-SRS015960,HE-SRS016056,HE-SRS016203,HE-SRS016267,HE-SRS016437,HE-SRS016438,HE-SRS016517,HE-SRS016585,HE-SRS016753,HE-SRS016954,HE-SRS016989,HE-SRS017191,HE-SRS017247,HE-SRS017307,HE-SRS017521,HE-SRS017701,HE-SRS017821,HE-SRS017916,HE-SRS018133,HE-SRS018313,HE-SRS018351,HE-SRS018575,HE-SRS018817,HE-SRS018984,HE-SRS019030,HE-SRS019068,HE-SRS019161,HE-SRS019267,HE-SRS019381,HE-SRS019397,HE-SRS019582,HE-SRS019601,HE-SRS019685,HE-SRS019787,HE-SRS019910,HE-SRS019968,HE-SRS020233,HE-SRS020622,HE-SRS021153,HE-SRS021219,HE-SRS021484,HE-SRS021948,HE-SRS022071,HE-SRS022137,HE-SRS022524,HE-SRS022609,HE-SRS023176,HE-SRS023346,HE-SRS023526,HE-SRS023583,HE-SRS023829,HE-SRS023914,HE-SRS023971,HE-SRS024009,HE-SRS024075,HE-SRS024132,HE-SRS024265,HE-SRS024331,HE-SRS024388,HE-SRS024435,HE-SRS024549,HE-SRS024625,HE-SRS024663,HE-SRS042284,HE-SRS042628,HE-SRS043001,HE-SRS043411,HE-SRS043667,HE-SRS043701,HE-SRS045004,HE-SRS045528,HE-SRS045645,HE-SRS045713,HE-SRS045739,HE-SRS047014,HE-SRS047044,HE-SRS048164,HE-SRS048870,HE-SRS049164,HE-SRS049402,HE-SRS049712,HE-SRS049896,HE-SRS049900,HE-SRS049959,HE-SRS049995,HE-SRS050026,HE-SRS050299,HE-SRS050422,HE-SRS050752,HE-SRS050925,HE-SRS051031,HE-SRS051882,HE-SRS052027,HE-SRS052697,HE-SRS053214,HE-SRS053335,HE-SRS053356,HE-SRS053398,HE-SRS053573,HE-SRS053649,HE-SRS054352,HE-SRS054590,HE-SRS054956,HE-SRS055533,HE-SRS055982,HE-SRS056259,HE-SRS056273,HE-SRS056519,HE-SRS057478,HE-SRS057717,HE-SRS058070,HE-SRS058723,HE-SRS058770,HE-SRS062427,HE-SRS063040,HE-SRS063489,HE-SRS063518,HE-SRS063985,HE-SRS064276,HE-SRS064557,HE-SRS064645,HE-SRS064973,HE-SRS065504,HE-SRS074670,HE-SRS074964,HE-SRS075078,HE-SRS075341,HE-SRS075398,HE-SRS075963,HE-SRS076929,HE-SRS077086,HE-SRS077194,HE-SRS077294,HE-SRS077335,HE-SRS077502,HE-SRS077552,HE-SRS077730,HE-SRS077753,HE-SRS077849,HE-SRS078176,HE-SRS078242,HE-SRS078419,HE-SRS078665,HE-SRS097889,HE-SRS098514,HE-SRS098571,HE-SRS098644,HE-SRS098717,HE-SRS098827,HE-SRS098881,HE-SRS100021,HE-SRS101376,HE-SRS101433,HE-SRS103987,HE-SRS104197,HE-SRS104311,HE-SRS104400,HE-SRS104485,HE-SRS105082,HE-SRS105153,HE-SRS140492,HE-SRS140513,HE-SRS140645,HE-SRS142503,HE-SRS142505,HE-SRS142599
186801,Clostridia,Bacteria,Firmicutes,Clostridia,0.390615,0.628603,0.67739,0.665369,0.404485,0.382177,0.582468,0.100386,0.052662,0.578855,0.323238,0.32849,0.540921,0.787489,0.181456,0.697658,0.061595,0.529707,0.515075,0.713332,0.271132,0.501669,0.289325,0.263003,0.007927,0.015675,0.216008,0.114937,0.078475,0.163278,0.34634,0.118085,0.17735,0.51594,0.062274,0.04286,0.082262,0.280871,0.352897,0.011565,0.044817,0.010266,0.135313,0.708883,0.36032,0.540254,0.577877,0.427493,0.661221,0.25348,0.276169,0.056764,0.188456,0.222252,0.656033,0.099069,0.075569,0.226317,0.193721,0.322761,0.254635,0.047823,0.115437,0.15779,0.129295,0.406826,0.016024,0.108783,0.21203,0.015882,0.395926,0.094705,0.394455,0.148453,0.065266,0.484569,0.074629,0.136559,0.022167,0.435479,0.295325,0.03598,0.269781,0.048095,0.075364,0.018134,0.229879,0.032759,0.006698,0.010283,0.627933,0.004495,0.023817,0.158288,0.061482,0.103768,0.018884,0.097473,0.206568,0.0419,0.078703,0.540232,0.009246,0.067454,0.168782,0.041814,0.09589,0.035099,0.111429,0.425107,0.224744,0.028531,0.046106,0.093026,0.368161,0.215741,0.142625,0.04361,0.112415,0.142944,0.221769,0.007934,0.021009,0.013013,0.090265,0.076061,0.17787,0.080412,0.207741,0.208721,0.051257,0.044721,0.134138,0.018141,0.009378,0.223436,0.028892,0.035859,0.069432,0.489874,0.157099,0.11272,0.036807,0.113145,0.026376,0.057042,0.087339,0.12279,0.569696,0.096776,0.132122,0.030733,0.068012,0.061365,0.096325,0.039245,0.032386,0.038522,0.277377,0.0391,0.132133,0.139673,0.29985,0.112901,0.096881,0.062936,0.040399,0.41818,0.075735,0.04042,0.016022,0.530039,0.199891,0.198846,0.202164,0.173304,0.13096,0.257728,0.081739,0.194952,0.410097,0.113711,0.032856,0.032222,0.07125,0.072804,0.231538,0.047427,0.11065,0.124679,0.167456,0.057477,0.096097,0.085688,0.244748,0.052933,0.042315,0.065211,0.226503,0.011527,0.565704,0.427322,0.424664,0.030889,0.071546,0.011241,0.233879,0.021613,0.054382,0.11053,0.154603,0.024852,0.100368,0.216519,0.02426,0.127114,0.118314,0.060609,0.346984,0.056002,0.06576,0.071534,0.088417,0.132531,0.098873,0.09531,0.019986,0.195937,0.160633,0.172002,0.351916,0.196315,0.030649,0.133813,0.068547,0.115428,0.097929,0.027029,0.14831,0.23888,0.258868,0.038324,0.052706,0.180769,0.2032,0.060568,0.038169,0.233328,0.107891,0.126039
183925,Methanobacteria,Archaea,Euryarchaeota,Methanobacteria,0.198541,0.003662,0.003729,0.041561,0.031592,0.081627,0.035548,0,0.000011,0.000014,0,0,0.00007,0.000013,0,0,0.000011,0.000032,0,0.000052,0,0.000053,0.000115,0.000054,0,0,0.000058,0.000064,0.000062,0.00007,0.004011,0.000525,0.000069,0.001243,0.000026,0.000018,0.000658,0.000599,0.000286,0.000017,0.000011,0,0.000115,0.000618,0.005389,0.013042,0.010325,0.000052,0.000154,0.000043,0.000201,0.000014,0.00012,0.000458,0.000222,0.000021,0.000012,0.000028,0.000057,0.000101,0.001474,0.000013,0.000149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152,0,0,0,0,0,0,0.001232,0,0,0,0.000036,0,0,0,0,0,0,0.000013,0,0.000059,0.000104,0.000276,0,0,0,0,0,0,0,0.001298,0.000441,0,0,0,0.003575,0,0.001218,0,0.000705,0,0.000097,0,0,0,0,0,0,0,0,0.001373,0,0,0,0,0,0.003064,0,0,0,0,0.000241,0,0,0.00866,0,0,0,0,0.000011,0,0,0,0,0,0,0,0.000072,0,0.000229,0,0,0.000321,0.000287,0,0,0,0,0.000537,0,0,0,0,0,0.000078,0.000034,0,0,0.00076,0,0,0.002072,0,0,0.000013,0.000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001754,0,0,0,0.000036,0,0.000232,0,0,0.000055,0.000126,0,0,0,0,0,0,0,0.000188,0,0,0,0,0.000158,0,0,0,0,0,0,0,0,0,0.000456,0.002669,0,0,0,0,0,0,0.000248,0,0.00138
1236,Gammaproteobacteria,Bacteria,Proteobacteria,Gammaproteobacteria,0.118192,0.119387,0.105401,0.071997,0.016745,0.038598,0.165104,0.01168,0.006217,0.001975,0.001378,0.003601,0.000826,0.063723,0.003379,0.002999,0.004214,0.013977,0.000539,0.000904,0.000564,0.004019,0.239719,0.096227,0.852605,0.760643,0.371583,0.091959,0.002162,0.001731,0.005246,0.003294,0.004591,0.004766,0.001248,0.000714,0.004075,0.00275,0.011508,0.004361,0.001701,0.000517,0.003745,0.004483,0.002154,0.003395,0.005247,0.001441,0.003025,0.011789,0.002519,0.000887,0.006787,0.01201,0.006485,0.001375,0.000727,0.002031,0.002713,0.003666,0.004882,0.001907,0.013147,0.005578,0.006055,0.001272,0.002519,0.177906,0.009022,0.000149,0.000496,0.000657,0.000551,0.00156,0.002305,0.001255,0.000122,0.000402,0.000563,0.000397,0.001758,0.001634,0.007094,0.001138,0.000445,0.000565,0.000858,0.001351,0.079079,0.002512,0.00711,0.96804,0.000746,0.000253,0.000904,0.011697,0.000298,0.001291,0.016277,0.000303,0.004068,0.010484,0.001466,0.002654,0.001364,0.00141,0.000202,0.000559,0.001239,0.002484,0.00041,0.000557,0.000477,0.006874,0.001455,0.003065,0.001757,0.000435,0.000241,0.001034,0.000998,0.002133,0.006913,0.002034,0.000378,0.006349,0.000712,0.000591,0.000563,0.002426,0.000273,0.000228,0.006925,0.000392,0.000772,0.001391,0.000696,0.000442,0.00033,0.001838,0.001327,0.001852,0.000194,0.000871,0.000421,0.000176,0.004032,0.001863,0.001085,0.000649,0.000248,0.010269,0.00819,0.000803,0.004425,0.004459,0.000447,0.004405,0.000425,0.000629,0.000826,0.000535,0.000447,0.039526,0.001391,0.011243,0.000668,0.002034,0.000623,0.002916,0.000209,0.008738,0.003516,0.000552,0.001002,0.000383,0.002928,0.000811,0.001306,0.001158,0.010765,0.000496,0.003615,0.003069,0.006769,0.006646,0.010559,0.003281,0.000285,0.000486,0.005157,0.000265,0.004263,0.000155,0.01678,0.004929,0.000627,0.000311,0.000465,0.001752,0.009985,0.001351,0.005549,0.000195,0.000292,0.0022,0.0009,0.004004,0.003345,0.00367,0.007538,0.001002,0.003535,0.002455,0.0002,0.000416,0.000584,0.001136,0.005854,0.000543,0.001416,0.004205,0.007121,0.002074,0.006254,0.007676,0.002435,0.001804,0.000673,0.001021,0.003811,0.002681,0.001046,0.004299,0.002156,0.005689,0.003789,0.000396,0.001226,0.00085,0.001437,0.000176,0.003643,0.000476,0.009354,0.005268,0.002011,0.001706,0.007209,0.002805
203490,Fusobacteriia,Bacteria,Fusobacteria,Fusobacteriia,0.066637,0.00057,0.000567,0.001903,0.000451,0.018726,0.000686,0.029622,0.012654,0.000294,0.000161,0.000111,0.000713,0.000326,0.000179,0.000215,0.020636,0.00048,0.001864,0.000598,0.000187,0.000617,0.001131,0.00122,0.000032,0.000046,0.001696,0.002127,0.000684,0.000859,0.003828,0.002148,0.000978,0.003928,0.000234,0.000078,0.000898,0.002269,0.005253,0.000123,0.000123,0.000089,0.001004,0.003982,0.001805,0.001771,0.003091,0.000593,0.001812,0.000524,0.001385,0.000185,0.001042,0.003848,0.002299,0.000205,0.006118,0.000264,0.000984,0.002044,0.001256,0.000293,0.000079,0.000084,0.00012,0.000177,0.000015,0.000133,0.0001,0.000024,0.000056,0.000044,0.000055,0.000025,0.00006,0.000068,0.000014,0.000046,0.000027,0.000069,0.000253,0.00001,0.000064,0,0.000026,0,0.000049,0.00001,0.000061,0.000033,0.000132,0,0.00001,0.000041,0.000037,0.000025,0,0.000083,0.000081,0.000021,0.000028,0.000223,0,0.000025,0.000038,0.00002,0.000017,0.000016,0.000018,0.000061,0.000136,0.000033,0.000039,0.000032,0.000123,0.00003,0.000045,0,0.000036,0.00004,0.000161,0.000039,0.000042,0.000029,0.000027,0.000116,0.00016,0.000051,0.000069,0.000144,0.007704,0.000036,0.000113,0.000014,0.000702,0.000122,0.000016,0.000037,0.000022,0.000211,0.000082,0.000026,0.000017,0.000128,0.001383,0.000017,0.00007,0.000014,0.000379,0.000059,0.000022,0.000043,0.000038,0.000041,0.000053,0.000057,0.000013,0.000036,0.000117,0.0001,0.000029,0.000184,0.000103,0.000077,0.000031,0.000059,0.000021,0.00024,0.000166,0.002017,0.000018,0.000028,0.000065,0.000046,0.000363,0.000087,0.000034,0.00009,0.000014,0.000058,0.000501,0.000068,0.00004,0.000048,0.000117,0.000041,0.000048,0.000034,0.000016,0.000072,0.000071,0.000027,0.000026,0.002207,0.000088,0.000031,0,0.000057,0.000073,0.000034,0.000058,0.000262,0.000033,0.000012,0.000027,0.000165,0.000127,0.000035,0.000037,0.000096,0.000053,0.00078,0.004116,0.000065,0,0.000029,0.000062,0.000053,0.000375,0.000013,0.000022,0.000048,0.00015,0.000107,0.000045,0.000074,0.006518,0.000029,0.000083,0.000045,0.000047,0.000043,0.000015,0.000024,0.000045,0.000098,0.000085,0.000033,0.000025,0.000077,0.000158,0,0.000013,0.000012,0.000086,0.00011,0.000403,0.000038,0.000023,0.00002
526524,Erysipelotrichi,Bacteria,Firmicutes,Erysipelotrichi,0.055928,0.015149,0.015437,0.01796,0.0118,0.011837,0.00906,0.004263,0.001854,0.013261,0.010984,0.016123,0.037403,0.002617,0.011534,0.031125,0.001511,0.055427,0.00704,0.032335,0.0072,0.033258,0.027796,0.038327,0.002023,0.003057,0.013841,0.036941,0.002588,0.003891,0.055667,0.006347,0.003894,0.014777,0.002093,0.000804,0.00489,0.015558,0.015392,0.0005,0.001858,0.000488,0.005012,0.020768,0.010152,0.020302,0.020588,0.010307,0.030029,0.018134,0.017704,0.00175,0.011541,0.008238,0.024244,0.00231,0.001687,0.005669,0.009601,0.008737,0.006812,0.004086,0.008517,0.0021,0.008092,0.004538,0.001029,0.003286,0.006744,0.001234,0.014025,0.012044,0.009015,0.002331,0.007539,0.008074,0.001474,0.003754,0.000712,0.021406,0.006872,0.003565,0.005117,0.000712,0.001202,0.000628,0.004556,0.003124,0.000149,0.000224,0.016368,0.000097,0.000733,0.001782,0.000921,0.003491,0.001224,0.001768,0.013774,0.000987,0.00214,0.017374,0.000274,0.004574,0.003029,0.002444,0.002623,0.000718,0.002161,0.021356,0.005081,0.001864,0.001382,0.001314,0.010128,0.01201,0.003863,0.001068,0.005545,0.00217,0.005805,0.000308,0.00079,0.001203,0.002222,0.002707,0.005332,0.002185,0.010307,0.004642,0.000753,0.000872,0.003027,0.000462,0.000469,0.00464,0.000832,0.002288,0.002312,0.00489,0.003867,0.001539,0.001411,0.015226,0.001407,0.001359,0.001713,0.004989,0.017038,0.001208,0.002607,0.000253,0.002311,0.001014,0.001863,0.001008,0.000741,0.000603,0.002841,0.000989,0.003668,0.003239,0.002921,0.004143,0.009949,0.001685,0.001295,0.017022,0.001894,0.000732,0.000506,0.004469,0.004229,0.003759,0.004292,0.003323,0.001662,0.00464,0.001825,0.002864,0.038461,0.002215,0.001263,0.000795,0.001819,0.00344,0.004137,0.000635,0.002306,0.002396,0.0031,0.001142,0.002112,0.003512,0.004809,0.001347,0.001458,0.002255,0.013171,0.00028,0.008913,0.0063,0.007239,0.000858,0.00139,0.00022,0.005536,0.000571,0.0019,0.00379,0.003591,0.001084,0.005357,0.007449,0.000607,0.002498,0.004542,0.000874,0.006424,0.001503,0.002548,0.001674,0.001664,0.001772,0.002551,0.002349,0.000624,0.007907,0.004194,0.003727,0.006842,0.009799,0.000957,0.004086,0.001137,0.001476,0.002613,0.000812,0.002661,0.007927,0.00803,0.001032,0.002276,0.005087,0.010877,0.001915,0.003213,0.003085,0.00813,0.007565
200643,Bacteroidia,Bacteria,Bacteroidetes,Bacteroidia,0.049878,0.034798,0.06258,0.045406,0.060553,0.367003,0.074857,0.01243,0.031993,0.004138,0.002207,0.000778,0.001281,0.007414,0.00068,0.001184,0.149586,0.00279,0.016101,0.002809,0.007928,0.022989,0.07291,0.583023,0.129316,0.202564,0.323019,0.724988,0.871235,0.759816,0.511093,0.815559,0.78491,0.344029,0.920524,0.945177,0.84986,0.643401,0.554529,0.952102,0.933857,0.966696,0.719143,0.201043,0.579183,0.272284,0.251517,0.454598,0.158694,0.647355,0.613811,0.886713,0.708728,0.671694,0.224933,0.810287,0.897327,0.694745,0.466098,0.55526,0.662798,0.8977,0.772172,0.810171,0.730655,0.560919,0.968444,0.322534,0.685939,0.941304,0.580502,0.865676,0.535732,0.821819,0.885202,0.385032,0.912785,0.777186,0.958538,0.526608,0.653108,0.861295,0.66635,0.940014,0.901045,0.957448,0.715597,0.935717,0.598386,0.982514,0.210629,0.020436,0.953831,0.832184,0.923058,0.875319,0.971047,0.877434,0.723845,0.922339,0.884982,0.391304,0.956047,0.914152,0.752923,0.90908,0.894078,0.926095,0.84935,0.522818,0.7358,0.950874,0.942783,0.8519,0.594557,0.747097,0.798328,0.921951,0.846537,0.842442,0.750472,0.984449,0.943715,0.955385,0.863169,0.877156,0.769188,0.898388,0.751507,0.746966,0.936355,0.897532,0.820061,0.972111,0.911653,0.583799,0.965261,0.94716,0.906062,0.459162,0.797544,0.83768,0.958992,0.81614,0.867206,0.93351,0.895235,0.852672,0.340492,0.892165,0.843971,0.844025,0.859032,0.89399,0.840451,0.930563,0.93799,0.931607,0.70201,0.949746,0.825104,0.838567,0.672311,0.798611,0.82759,0.846456,0.921738,0.483811,0.908108,0.926073,0.957152,0.400634,0.74757,0.764514,0.754569,0.795772,0.829288,0.68593,0.881278,0.779326,0.371151,0.864019,0.935403,0.917719,0.879166,0.899495,0.667342,0.93551,0.876666,0.862881,0.775063,0.897643,0.891297,0.881549,0.660596,0.918737,0.932188,0.911991,0.743775,0.970942,0.307307,0.497858,0.518906,0.957958,0.88632,0.973116,0.724862,0.946778,0.921214,0.834077,0.788638,0.738273,0.730956,0.724922,0.944608,0.819812,0.716743,0.911046,0.597753,0.926911,0.919738,0.902556,0.863567,0.848066,0.875072,0.856263,0.941331,0.774284,0.813422,0.78158,0.603475,0.735717,0.935124,0.829552,0.903205,0.804954,0.879716,0.949291,0.829418,0.660467,0.675805,0.940882,0.892771,0.796999,0.690274,0.916268,0.901513,0.74308,0.245823,0.850897
91061,Bacilli,Bacteria,Firmicutes,Bacilli,0.043522,0.022401,0.040182,0.054137,0.028549,0.017175,0.016189,0.556491,0.690144,0.032001,0.025652,0.054081,0.107819,0.129641,0.557311,0.241585,0.557359,0.182563,0.030983,0.087973,0.02792,0.080635,0.223392,0.006456,0.003396,0.007265,0.061465,0.005699,0.004035,0.004728,0.021331,0.012564,0.006394,0.023823,0.002485,0.001206,0.005466,0.017777,0.022468,0.001035,0.002157,0.000549,0.007469,0.01863,0.008873,0.013683,0.022259,0.005894,0.014884,0.007161,0.007117,0.002169,0.00767,0.014397,0.024663,0.00512,0.001133,0.005347,0.009151,0.012946,0.016706,0.002033,0.004312,0.003797,0.00801,0.001855,0.001866,0.009613,0.011801,0.000741,0.002469,0.006522,0.004005,0.001421,0.001658,0.008819,0.000712,0.008709,0.001174,0.00218,0.007899,0.004004,0.012448,0.000938,0.00207,0.001244,0.007239,0.004879,0.00141,0.001429,0.03359,0.00349,0.001154,0.002099,0.00154,0.001476,0.000643,0.001476,0.00236,0.000665,0.001344,0.010142,0.007301,0.004377,0.00381,0.010031,0.000707,0.000854,0.000937,0.00328,0.002071,0.005025,0.002235,0.003028,0.002612,0.002059,0.008846,0.003214,0.001728,0.001392,0.003717,0.002011,0.003857,0.002293,0.001342,0.00464,0.002462,0.001054,0.001911,0.002167,0.000621,0.00157,0.004358,0.000708,0.002578,0.003471,0.000443,0.002638,0.001108,0.003197,0.005835,0.000924,0.000977,0.001742,0.000961,0.001256,0.003108,0.002134,0.030713,0.002685,0.001299,0.002538,0.002253,0.003664,0.003634,0.001143,0.003182,0.001927,0.004547,0.001743,0.002732,0.003322,0.003906,0.005032,0.014646,0.003928,0.001606,0.011982,0.001769,0.002248,0.001232,0.002391,0.002324,0.00275,0.004621,0.003408,0.002918,0.007598,0.001514,0.005988,0.009847,0.003468,0.002902,0.002169,0.006945,0.003671,0.008973,0.002595,0.000902,0.002032,0.004073,0.001159,0.002202,0.001242,0.006175,0.006318,0.000662,0.001432,0.002786,0.001617,0.016559,0.00418,0.002179,0.000716,0.001604,0.002514,0.00756,0.002123,0.002666,0.004354,0.004071,0.003595,0.028675,0.006286,0.001845,0.002199,0.001634,0.002677,0.001891,0.001657,0.001325,0.003537,0.005622,0.001791,0.004311,0.004797,0.002332,0.005423,0.004526,0.004428,0.003477,0.001658,0.002122,0.001321,0.001864,0.003238,0.003319,0.002063,0.002104,0.003015,0.004949,0.002933,0.000456,0.003305,0.008906,0.003903,0.009635,0.003983,0.002005,0.002204
1760,Actinobacteria,Bacteria,Actinobacteria,Actinobacteria,0.029158,0.134261,0.046525,0.046986,0.330316,0.03586,0.040938,0.157166,0.094784,0.355444,0.633078,0.586505,0.299646,0.00374,0.227068,0.014254,0.063752,0.198341,0.393538,0.108156,0.682051,0.296599,0.105463,0.001219,0.000272,0.001719,0.00179,0.000583,0.002756,0.004692,0.003554,0.004148,0.002009,0.006177,0.000668,0.001555,0.002372,0.00243,0.00766,0.001249,0.001164,0.00048,0.007278,0.010044,0.007245,0.009605,0.015924,0.002945,0.007396,0.004648,0.003895,0.001522,0.002628,0.004117,0.019876,0.028535,0.001925,0.002719,0.021309,0.016773,0.016854,0.000659,0.020488,0.005784,0.008095,0.003244,0.000922,0.006281,0.014713,0.000264,0.000822,0.00334,0.002162,0.000768,0.00729,0.009925,0.00033,0.002967,0.001145,0.002503,0.006067,0.001705,0.003818,0.001326,0.000882,0.000696,0.005167,0.001967,0.000192,0.000297,0.046733,0.001876,0.001619,0.000515,0.000629,0.000891,0.001046,0.00082,0.007898,0.000988,0.000895,0.011345,0.002331,0.003977,0.011942,0.00351,0.00056,0.001078,0.004237,0.003883,0.002342,0.00141,0.001379,0.000744,0.003476,0.001688,0.003872,0.000979,0.005345,0.001373,0.007155,0.000378,0.001012,0.000625,0.001234,0.002351,0.019355,0.001454,0.005245,0.001315,0.000509,0.000292,0.003433,0.000481,0.000439,0.003442,0.000554,0.000459,0.002921,0.005012,0.001025,0.00507,0.000157,0.001725,0.000211,0.000458,0.000748,0.000319,0.006451,0.000757,0.003248,0.002571,0.000604,0.002019,0.006386,0.001557,0.003729,0.002347,0.002688,0.000939,0.003221,0.001476,0.008453,0.012174,0.004872,0.005348,0.001184,0.007289,0.002523,0.002802,0.000336,0.023546,0.003817,0.001881,0.003346,0.000852,0.00065,0.007968,0.002353,0.002007,0.054281,0.002279,0.00135,0.00114,0.002433,0.001241,0.001443,0.007931,0.001413,0.000525,0.011314,0.000674,0.000412,0.000257,0.001722,0.002732,0.001371,0.00018,0.001234,0.001239,0.004656,0.002771,0.005258,0.000319,0.002023,0.001842,0.004269,0.00511,0.001639,0.004266,0.001782,0.00125,0.030942,0.006643,0.000731,0.003802,0.005936,0.007984,0.011053,0.001315,0.001066,0.003011,0.005271,0.00253,0.001379,0.007173,0.001731,0.003328,0.002478,0.006056,0.016126,0.018783,0.000276,0.001662,0.007805,0.009975,0.002952,0.00216,0.002104,0.004216,0.006034,0.00104,0.003997,0.002137,0.047507,0.001662,0.001697,0.002974,0.00975,0.00247
909932,Negativicutes,Bacteria,Firmicutes,Negativicutes,0.023512,0.025434,0.014446,0.008085,0.009989,0.007853,0.014872,0.124633,0.102607,0.012514,0.002211,0.009351,0.008555,0.004154,0.016683,0.010061,0.115858,0.014973,0.033142,0.050438,0.001708,0.052274,0.001342,0.001131,0.00039,0.000271,0.003007,0.013844,0.003777,0.003817,0.009676,0.009402,0.004253,0.060255,0.002155,0.00202,0.033516,0.005907,0.006768,0.016691,0.0027,0.006615,0.075362,0.011541,0.010179,0.114464,0.007111,0.058902,0.025122,0.038965,0.051323,0.002149,0.005641,0.004522,0.027353,0.003953,0.003859,0.055435,0.274448,0.013594,0.008604,0.00427,0.048248,0.001533,0.062426,0.012492,0.000753,0.021256,0.04573,0.002492,0.001236,0.008386,0.031556,0.00926,0.024468,0.057527,0.000167,0.053543,0.000302,0.005179,0.002582,0.08026,0.001229,0.002481,0.000266,0.000266,0.010158,0.000794,0.000261,0.000349,0.029676,0.00004,0.000745,0.00195,0.000485,0.000378,0.004355,0.001355,0.014921,0.000306,0.003331,0.002509,0.00412,0.000512,0.030276,0.000522,0.000311,0.031238,0.004947,0.012029,0.015172,0.000861,0.002008,0.038206,0.004893,0.001327,0.017266,0.001855,0.006527,0.000578,0.001492,0.000883,0.019077,0.005603,0.000937,0.003193,0.011651,0.007496,0.003067,0.001056,0.000176,0.036176,0.004767,0.005953,0.070011,0.150505,0.000131,0.006717,0.008286,0.021539,0.030638,0.003407,0.000133,0.004098,0.009451,0.000616,0.003171,0.004464,0.007327,0.000366,0.000402,0.042089,0.054052,0.014459,0.019046,0.005008,0.000899,0.000855,0.002416,0.000788,0.019223,0.003871,0.00306,0.018512,0.021086,0.057643,0.031516,0.031213,0.001792,0.001618,0.01284,0.001836,0.001683,0.007804,0.011965,0.006576,0.008934,0.020186,0.015503,0.000601,0.074963,0.00283,0.000541,0.000376,0.00176,0.007591,0.057898,0.000375,0.002731,0.000461,0.008218,0.001163,0.001181,0.001793,0.002565,0.003648,0.014711,0.000258,0.001961,0.009595,0.076711,0.032783,0.004705,0.00031,0.034031,0.000327,0.000922,0.000827,0.000502,0.007722,0.002805,0.221779,0.023563,0.001725,0.009158,0.000918,0.01897,0.01468,0.012295,0.000312,0.001383,0.001384,0.002027,0.0014,0.005436,0.011223,0.001617,0.001094,0.001273,0.001729,0.001433,0.000953,0.01608,0.000577,0.010572,0.003646,0.002446,0.001302,0.000598,0.054264,0.013467,0.007952,0.004757,0.001176,0.017931,0.001168,0.019543,0.003176,0.004868,0.001509
